Cycles,DischargeAh_1,DischargeAh_2,DischargeAh_3,DischargeAh_4,DischargeAh_5,DischargeAh_7,DischargeAh_8,DischargeAh_9,DischargeAh_10,DischargeAh_11,DischargeAh_12,DischargeAh_13,DischargeAh_14,DischargeAh_15,DischargeAh_16,DischargeAh_17,DischargeAh_18,DischargeAh_19,DischargeAh_20,DischargeAh_21,DischargeAh_22,DischargeAh_23,DischargeAh_25,DischargeAh_26,DischargeAh_28,DischargeAh_29,DischargeAh_30,DischargeAh_32
508,0.90417012604112,0.893733111294833,0.90594167224028,0.903702955434522,0.904101069243296,0.909533054184201,0.911917259767301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892345600300033,0.873957430457477,0.854343625220746,0.884011297192404,0.894581424925438,0.908968928725171,0.877947811175986,0.84540041847486,0.849399074003995,0.863051567757087,0.880326880613191,0.872336033275533,0.878783710349739
509,0.905986441549707,0.89444567940452,0.901271215802259,0.904570203615265,0.903248126810902,0.909275087116795,0.901233971331965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896449299142094,0.885660901460587,0.865155556602926,0.878521853296774,0.891060887082743,0.909519325379743,0.88821869157964,0.847930960718077,0.844864251689298,0.85963421437567,0.879414253233427,0.875255823047106,0.873132334330559
510,0.905818078890589,0.889447732405229,0.900708866474641,0.904374559737545,0.902604181790336,0.908878101579462,0.9002679096743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.895872111012142,0.884892036213296,0.865649702702265,0.87954866652836,0.891400256603768,0.912511530656171,0.889330125118135,0.846363969583868,0.846945510857795,0.859047723620351,0.878373043449342,0.874853772223946,0.874780450004138
511,0.906148365533492,0.896209283308549,0.900573479713557,0.904447850745066,0.90221131186352,0.907947447752787,0.899473222534263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900630631475318,0.885762096886554,0.870564283915287,0.884589862634708,0.896200071615575,0.911922698481028,0.891840918594362,0.845669970243912,0.848115916508591,0.859640698917188,0.858722202692721,0.868944034575931,0.875716761643677
512,0.907746897199298,0.892386523160069,0.902128407409569,0.906418344150764,0.904250166814549,0.911759425896727,0.901633244795202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.904212273217383,0.890110200352277,0.875090028853419,0.888907945557179,0.900184202442338,0.91659953262407,0.89585984420359,0.845017155705364,0.847442095498573,0.861040159044644,0.857569738359814,0.868617260013432,0.876069628680447
513,0.906946239220377,0.897199890830302,0.900902534012873,0.905135837743888,0.902496205590049,0.908209394191454,0.898290240879062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.899453377713187,0.887105502831272,0.868346517926972,0.882343381024102,0.894021296840571,0.913772984441301,0.89179613004337,0.845600278945167,0.847192458149363,0.861459252561443,0.858371354104615,0.870666175890731,0.875078849262065
514,0.906721581656632,0.894573731855913,0.901545857517598,0.905623524730395,0.903208309500328,0.90978453314629,0.900179048813309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900820402231494,0.888468341230976,0.869750894397075,0.883678013539555,0.895250435623997,0.914690824672529,0.893566971492275,0.846495556205571,0.848949603801351,0.860572071214128,0.858962606444873,0.871020745976259,0.871108204837524
515,0.907005927480921,0.891354300759055,0.901284883418141,0.905852882471574,0.903193269337162,0.90941099129617,0.899564828132272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900487365805635,0.886924744334889,0.870844864636372,0.884845629752569,0.896590327856401,0.914618181538651,0.892360691610502,0.845590278046927,0.846490967975025,0.858664415166014,0.862002673428575,0.864887069326858,0.871337973075458
516,0.906388684739945,0.892474954778498,0.903960469656519,0.905289748859677,0.90508172265655,0.909340227694177,0.899348680092023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900670385823449,0.888410410516111,0.87145058023504,0.886405322352698,0.898007298502621,0.916989653157862,0.893748007568136,0.845406482011587,0.847262553365643,0.85848829181607,0.866137634159875,0.865445735717445,0.872115899212487
517,0.908455499522743,0.893893241882324,0.903475656112073,0.908061528539354,0.904930973275467,0.91118284960422,0.900194916824202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900138202615911,0.889341335104987,0.869746475803043,0.8827998672857,0.895743961972654,0.914756933767911,0.893279045093038,0.844988649208021,0.845849427656718,0.856976272856788,0.865316585306106,0.86413344057079,0.868660149303526
518,0.908683985488038,0.898028980601916,0.903186745061916,0.907340086351218,0.904595916692609,0.90945761914638,0.899334870633894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.898765177441283,0.887629445815716,0.869440119950099,0.884647157464917,0.896206058288493,0.914762699095997,0.893147314060707,0.844962032644208,0.84645761126026,0.858179115280848,0.862445424427826,0.866276924219068,0.868550242552165
519,0.90721762068487,0.898225784301756,0.904608520952901,0.90637066188352,0.906081154539417,0.910889933276173,0.900495551300817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.902310440204397,0.890531114660284,0.872051877239675,0.886171649319689,0.897757729075362,0.917113031178894,0.894302030652682,0.845403017133458,0.847011148264268,0.858816841919786,0.859562603684165,0.866101647068195,0.86914712200083
520,0.907157758406069,0.898682854392313,0.903000384110789,0.906463008552995,0.904149406415083,0.910829204610405,0.90039150861319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.897919084899911,0.888467607930788,0.869428337032678,0.884914533339225,0.897093208381492,0.916487300904003,0.893837208295743,0.845403568364068,0.846513333882852,0.861286251398159,0.855981486558367,0.868668756534847,0.869054858601309
521,0.906876718928576,0.897425478154964,0.903305799451818,0.90572992602837,0.90443708213711,0.908975423159218,0.897993637734941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900849280390043,0.889479195540362,0.870345563510661,0.885017514243195,0.897401147869699,0.91715992251399,0.893462715789545,0.845697059291109,0.847155489071477,0.86202116610384,0.851055517320908,0.863024690543187,0.869204503360707
522,0.907382676997193,0.897116487676447,0.90382602845377,0.906918102597335,0.905495892236402,0.911364949093452,0.900028860234552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.897900707889925,0.886015452101565,0.868675334966249,0.884110158860215,0.896207929123779,0.915200864030502,0.893222965310703,0.845803604293603,0.846689571087822,0.864789905221052,0.847746787605766,0.861055539155481,0.869826633845034
523,0.906323427895324,0.896724614230069,0.902309352890254,0.906368764939796,0.903991528170538,0.90939939921467,0.89895987093867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.903747222352445,0.890270793093485,0.872766584824486,0.88589229021292,0.89818166035135,0.915010608203677,0.894851537244691,0.845536099952534,0.845209117079046,0.859876704206115,0.85048418391734,0.865042425040548,0.869048869573618
524,0.907769693590354,0.896249684420498,0.903755369458459,0.907221699817893,0.904930451651313,0.908818497518616,0.898415040640395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896621818011345,0.889454263333964,0.868106809200691,0.883400526812857,0.895712531939835,0.919355359448988,0.895687841112804,0.845530272657495,0.846698332989858,0.854292313115755,0.851230577244165,0.870149793341123,0.868670913366804
525,0.906511280598703,0.896077762950549,0.904559523839366,0.907041835062971,0.906306670049522,0.911845328411126,0.900071746750474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90074089353523,0.888154122100348,0.868468765695214,0.883758525882659,0.895332004042501,0.915937288604637,0.891849575205058,0.845727140733055,0.845884705841229,0.85251314705703,0.862853762629952,0.870069162702087,0.868055743103847
526,0.90716297895364,0.896383025429465,0.902676831241763,0.906380491501,0.903684291542664,0.908625324996312,0.899100796029993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900126576344288,0.888578336259201,0.869940893940487,0.884747517036786,0.89631269589984,0.917409369042494,0.8942433162497,0.845818723761803,0.846617631260586,0.852386498357206,0.859957419681302,0.871076573244888,0.868125264384716
527,0.906120348594868,0.891424005681818,0.903830842205275,0.906660290700294,0.90496314009842,0.90971593224607,0.899704723947209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900445361211383,0.887010540456905,0.87133937895188,0.885559381036085,0.897426965396656,0.916139843798044,0.892065990472459,0.846207262595725,0.845965868723238,0.853369907098449,0.866967670826539,0.869479944858431,0.868155533254383
528,0.906869584180229,0.891288670626553,0.903539008520275,0.906644942701072,0.905357922647142,0.911263129094007,0.898191944984568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900790773990905,0.889067447484707,0.869173899659621,0.885755231991636,0.896515494444929,0.916069122440194,0.89561971735037,0.845994015096279,0.845374978347397,0.8514120558956,0.863314894111431,0.872326505631663,0.867673578391087
529,0.906696523028299,0.890256361527876,0.903001673508511,0.906991910953143,0.904242864076366,0.90851571927049,0.898542327819653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.898882565280578,0.889329602301976,0.868143999033801,0.882701005617889,0.895165125534919,0.915115921530041,0.893172531144039,0.845846915270223,0.845192823015615,0.852116469239312,0.864643551965622,0.872473436073499,0.867839166913387
530,0.90597687054583,0.896065191789105,0.903483736337812,0.907077963218441,0.905086678086032,0.910286193449404,0.899659778878522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.900842154610661,0.887313760084711,0.869826746927972,0.884335593420906,0.896418585177073,0.916611063280241,0.894798844831759,0.845564133966493,0.846098373276821,0.851116649004101,0.861424943293305,0.870638616590281,0.867920261585599
531,0.906060747343447,0.896240234375,0.903016716481967,0.90578959353096,0.9040121323247,0.908006273240995,0.897457727831979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.898271623458816,0.890094067748138,0.870422152473897,0.884473400594219,0.896701455472436,0.915317323657832,0.893064511697528,0.845322537464167,0.848690820256158,0.850245478870414,0.861012556526813,0.870583970434527,0.867740105158111
532,0.903828354193564,0.895714239640669,0.902238779854795,0.905882888672297,0.903637345368624,0.907644323472375,0.89831725938409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.899038957385964,0.887615146462047,0.868683067505807,0.884111656764273,0.896276401695276,0.914736178586803,0.893175542139064,0.84488604156704,0.842941398486538,0.853618641302213,0.852511462038816,0.868042136783432,0.867473350627561
533,0.903503462116485,0.895379153164949,0.90166903798022,0.905000292492333,0.902944715426835,0.908663302039432,0.89725882017113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896445173690872,0.891162852772388,0.867939639059782,0.883235757366505,0.894360666361596,0.914254965869258,0.894337033469844,0.844487108098733,0.84319864485594,0.856395225914104,0.848251400668555,0.865674241688619,0.86792527941961
534,0.903123232235165,0.898204803466796,0.901804768580695,0.904765502594127,0.902488468165068,0.907444403320537,0.896543987723738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896796587126717,0.888204719813331,0.869718859590337,0.884214637668243,0.895591301813251,0.914667379004981,0.892864280528385,0.844386154149586,0.843964542696112,0.855670718497283,0.847297801817389,0.864873840862641,0.867790283498201
535,0.905023163513993,0.895833969116211,0.90203196045977,0.90525991510838,0.903190052654869,0.908032052646121,0.89701891300106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.897894707233604,0.887377190550987,0.869861359247896,0.883470928303571,0.896891532337575,0.916363922882971,0.894413813842974,0.844115736160998,0.84327196814139,0.85708426849273,0.849644997495204,0.862332952101847,0.86731010915665
536,0.903892218892165,0.896272052418102,0.900797233198697,0.904406117983135,0.902551150001145,0.907481688299095,0.896879789143409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.893993155501383,0.885833960304994,0.868565606547767,0.882321661415265,0.89520179390654,0.915054040341922,0.891908665982418,0.843310073248585,0.843312395864816,0.860244081502889,0.847060394002869,0.863878792634618,0.867673578391087
537,0.903625274893108,0.895948496731844,0.9014721899276,0.904602969006862,0.902422134959897,0.906586243257272,0.896753617013565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.893812760770709,0.88578776239314,0.867885879499049,0.883342108554605,0.894560097403168,0.913888291003013,0.891805163028444,0.843245815508726,0.843194801916449,0.851289490055253,0.845258458974095,0.860134428593525,0.867417183259783
538,0.905046829996307,0.895588528026233,0.901350126943003,0.905321996902988,0.902676165923864,0.907446825546524,0.896753102375375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892062819370869,0.88365385884558,0.86689869194888,0.881557730345814,0.893251261036525,0.912311665949204,0.890383597002404,0.84273261980936,0.843843797537364,0.853318270934488,0.849666778771502,0.859374343087065,0.869247154949786
539,0.904991666210322,0.895429957996716,0.901675055169602,0.90509815754355,0.902715809359718,0.907250192701381,0.895620297943802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892352726079415,0.884504853713945,0.867057761334062,0.88058933537248,0.894260389590223,0.911473002890351,0.89132754394265,0.843565293021739,0.842653639177598,0.85472685745371,0.847764196432549,0.861323494296729,0.870283742336702
540,0.904449077299588,0.895286646756258,0.901418808861802,0.904684020238705,0.902730936460241,0.907597955146376,0.896600769470817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889490788054944,0.884893869463767,0.8666457274405,0.87903713229264,0.892103690671604,0.912933552672037,0.890447957021057,0.843007132653918,0.841846007014572,0.847897594503505,0.855219951600804,0.866263223309702,0.869710090603531
541,0.904885689094661,0.895648089322178,0.901113221601072,0.905024349187743,0.902214441608457,0.907318361061245,0.896232374299045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.890237119684966,0.882621372180644,0.865468908563088,0.879902171885989,0.892163557400781,0.911611370764406,0.889081341654218,0.842810894556203,0.842767543904055,0.847203348280446,0.861090936732972,0.86634023186925,0.868839981999788
542,0.904409053101557,0.895008087158204,0.900902448053024,0.904457249238971,0.901637177542497,0.905791753134182,0.895158152848224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889934461581736,0.884579650333138,0.866359991693043,0.880475869140106,0.893587637221091,0.911599840108234,0.889508526573348,0.843020677177518,0.842184646842349,0.8501658230826,0.864916344232716,0.867461265470769,0.869124865479016
543,0.904686612214005,0.895139607516204,0.923221063067255,0.904792404705123,0.911740428882421,0.907784207023008,0.895280722510731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889524916787774,0.882398082273348,0.865303211286857,0.880073681900601,0.89265970291884,0.910865337310129,0.889771612263632,0.842761992526235,0.84356795134084,0.850691311113982,0.869873244501945,0.866443539875514,0.86869527414159
544,0.904303424022399,0.914829600941051,0.901027089833069,0.904676691137955,0.902293032981292,0.905236890367467,0.894477801159634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.890500398481084,0.885968154239428,0.86638024358236,0.879936998155331,0.892786545551285,0.912019555992866,0.890005340752425,0.842541972764992,0.842324990992491,0.846348589640736,0.865400633502381,0.863624302180159,0.868339493523782
545,0.904210324257407,0.894993348555131,0.901388636955045,0.904372921467966,0.902219223163219,0.905539928139808,0.89423720780531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888202897191881,0.88378768612992,0.865794043440671,0.879602965550453,0.892314720891954,0.911373839247279,0.888779113028613,0.842637965638632,0.842511066122551,0.846789378352008,0.865008408586438,0.865876211990502,0.868744157556777
546,0.904366331620612,0.894778685136276,0.901160413557793,0.904452506879661,0.901815399129126,0.905719172862701,0.895334416428666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892946416014252,0.883842316993939,0.86862562578338,0.880865698671134,0.893464162092163,0.910921453170162,0.918181479444878,0.84258040141334,0.840351026694527,0.847830587574457,0.867231394309449,0.867947569012454,0.868207330250604
547,0.903785719721746,0.894266475330698,0.900930385003724,0.904162015815737,0.901632395987734,0.905087231404819,0.894662899362354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888813463972622,0.884852071353041,0.864713697199642,0.878411382872516,0.891653941868658,0.910790388045016,0.888274394987597,0.8432303810516,0.841181716494487,0.846463470098541,0.866795363927049,0.865983063335396,0.868068611420094
548,0.903707498517329,0.894502639770509,0.900297634560341,0.904203748577667,0.900735550188877,0.904533752767241,0.894709474118645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889206131920679,0.881856173434294,0.864286934659304,0.878926661868381,0.892574766996819,0.910780394809667,0.888030880764973,0.842656156248816,0.840468774360474,0.845456845097532,0.863508739373357,0.866522831919958,0.86774326153757
549,0.90386950951024,0.894405451687898,0.900176345214382,0.903883165088305,0.901068085588317,0.904626229895026,0.89412879069306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888913224883972,0.88311048340615,0.864138911759204,0.878573905462781,0.891385289921473,0.91034146116475,0.88857888185947,0.842669858266874,0.839490592542922,0.846360117714551,0.864363391311378,0.86564912335478,0.867929406992746
550,0.903051623724335,0.894653840498491,0.899980958479181,0.902608418905751,0.900723813645367,0.903850685039464,0.894716078642096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889355023205663,0.880959713954263,0.862477152186689,0.879107908259368,0.89165506436983,0.907831621671484,0.886585226778736,0.842451728439156,0.839791955857657,0.847672476839848,0.863415622392899,0.866615588651192,0.86752547135501
551,0.860911189724366,0.856728987260298,0.841741613974439,0.862959190983656,0.855009281176316,0.868081241378172,0.857410127717691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.842635258581674,0.838116051633224,0.807184591720188,0.827369426066553,0.841508518957458,0.854722028816401,0.831961116204502,0.835678521673205,0.839916236520734,0.874716697560388,NaN,0.841303867262571,NaN
552,0.878214781652891,0.871650522405451,0.855627997669069,0.878291411082611,0.871347071365937,0.884624352791359,0.873598843975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.86842251195054,0.862457178396412,0.827274446061302,0.847742694607493,0.859825318412001,0.875416141280345,0.852888222367617,0.841263038998938,0.83937184571271,0.877524343926723,NaN,0.846462732084561,NaN
553,0.884111477141871,0.87921940196644,0.861884327348493,0.883843248014578,0.877785130573829,0.88936231332615,0.878532079901541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.862699035384149,0.856077194860046,0.829155776673082,0.850994435759733,0.862826199044998,0.878220979493378,0.855344887728287,0.840919779822397,0.838700561042758,0.87816127000498,NaN,0.845651465020121,NaN
554,0.885537121673996,0.880726120688698,0.862056161085259,0.884107785439365,0.877680631867914,0.890198673355551,0.880071019638896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.873263266389368,0.86511296980026,0.834848052775168,0.856128242299777,0.867898855052441,0.882585853178794,0.861314843887842,0.841868841441045,0.839585513148302,0.876025934499029,NaN,0.845264926146071,NaN
555,0.888120509638809,0.88228598507968,0.862855501714657,0.886134066235496,0.879173433264984,0.891557369117012,0.88072606828309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8688351702385,0.862323956116057,0.837484110371059,0.857984415896192,0.869319052432782,0.883842202234618,0.862107021328906,0.842164616037761,0.838806779890233,0.877334370876985,NaN,0.845785324479458,NaN
556,0.890099532213312,0.885260148481891,0.864811518062867,0.888320638776309,0.881816589800723,0.894245261387755,0.883732498822274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.876898325410027,0.867601621440301,0.840875333898934,0.861904879522562,0.873118526467092,0.887443827832071,0.866070600573557,0.844107467701827,0.838542462512174,0.879219291001744,NaN,0.845182090763,NaN
557,0.892826137199784,0.885322310707785,0.864348366400193,0.889689111223771,0.882095224037379,0.89512997942879,0.88416985551165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.874655753392261,0.866394403794828,0.840623290026493,0.861116251269691,0.873198100340413,0.887827422080626,0.86603380936934,0.842076812876065,0.838599491734194,0.876396433982459,NaN,0.845390439074415,NaN
558,0.893908182692708,0.887179808183149,0.866608508691709,0.891410328979188,0.885177675049814,0.896367650399067,0.885320758052942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.876158401827613,0.867166988121454,0.839887525590781,0.861163927878661,0.872772844001713,0.887692348520575,0.866030219983564,0.843234948390953,0.838706325451991,0.876543256811458,NaN,0.846332809668148,NaN
559,0.894892516936952,0.889222231778233,0.867705356356095,0.89330589310779,0.886590841825739,0.898949137742613,0.888124163825748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.876686944219838,0.866763912048804,0.841699502437591,0.862610296914831,0.874566021611152,0.888415825967384,0.86652474760904,0.843076272722054,NaN,0.875978461250611,NaN,0.847360929056716,NaN
560,0.894702663023671,0.889006007801404,0.866985012827289,0.892179884558144,0.88574841881382,0.898349290779035,0.887160332266912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879325811260835,0.870447980148068,0.843956660223846,0.864403705237639,0.876284888641583,0.8907706328009,0.868195875892337,0.843455283141119,NaN,0.87521744826671,NaN,0.847634789762346,NaN
561,0.896427444931537,0.888969508084385,0.867053522826391,0.893777024949068,0.885759285983738,0.898133712666367,0.886873164156297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.878533757714849,0.871074492013752,0.844513948451728,0.864642445410647,0.876067398615623,0.896621957108819,0.868332541755809,0.842803649811021,NaN,0.877294022618637,NaN,0.845050042343405,NaN
562,0.897386198492692,0.890850240534004,0.870356529997556,0.89552505859077,0.889060558329609,0.901227933346099,0.890582762010541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879461724716456,0.871297141061038,0.84280696793771,0.865246974098539,0.877746121875879,0.893618357327436,0.870794770664433,0.843835789757557,NaN,0.876959388253738,NaN,0.84529106811107,NaN
563,0.895397952950814,0.890900438482113,0.869059825685858,0.894737050922862,0.887702335964784,0.899446991690607,0.887885200159027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.878031503846278,0.869014966472305,0.845010837451388,0.865747578492727,0.876595512214343,0.892545099840796,0.868954043903157,0.841601337099976,NaN,0.875003618508662,NaN,0.844914371844324,NaN
564,0.896350093818381,0.890425768765535,0.868967504808776,0.894624613894855,0.887663474965162,0.899855050261013,0.888183432990753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881131403635426,0.872808129982254,0.847735211360643,0.868105249303718,0.878130877610895,0.895597175818427,0.870501248642489,0.84259095354219,NaN,0.875468424040384,NaN,0.843998221956449,NaN
565,0.897795750449526,0.890858303416858,0.869447590561565,0.896890599397931,0.888749322583206,0.901659089571437,0.888961565935646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.87775690501587,0.868656122994054,0.845601573507694,0.865704901677956,0.877269481511358,0.892409934643326,0.870139887229354,0.842116658974556,NaN,0.874832458634942,NaN,0.842154426015369,NaN
566,0.897729710522773,0.890679359436036,NaN,0.895321137140434,0.889451428697161,0.901198953142353,0.889746903815214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.880839100289093,0.872141319250923,0.84722102781453,0.868216941134846,0.878876213610439,0.893897759827159,0.871433681332806,0.840500608315918,NaN,0.874157906204651,NaN,0.842253088310988,NaN
567,0.896621388273748,0.891767761924051,0.873157359734919,0.89441206997305,0.888532153059596,0.901298869964235,0.890339166600102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.878006914240818,0.869722862815033,0.8461824771315,0.866191399509934,0.878684237180632,0.892769794799578,0.87159610103923,0.84109412619011,NaN,0.874400235922962,NaN,0.841569538918927,NaN
568,0.898334597967835,0.891213070262564,0.876121599143912,0.895203699078976,0.888265603115889,0.900275565993631,0.8891254781995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.880540806020699,0.873363047984678,0.847345337854021,0.868523267811577,0.879681586848488,0.895500131788512,0.872289480636773,0.840914425010741,NaN,0.875242025479636,NaN,0.841613318836216,NaN
569,0.897530285605615,0.890589280561967,0.875121542268716,0.895748466826632,0.890479115221812,0.902197083264326,0.889821440579887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.878952943425347,0.871203955397746,0.845940177901985,0.866702271338636,0.878821082832737,0.895239698235145,0.870386298562969,0.840400678080765,NaN,0.87348559534427,NaN,0.842946086606061,NaN
570,0.896926007224435,0.89256902174516,0.87524214393589,0.895170761237948,0.889024044638691,0.901579329130074,0.890353233377323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881774935964446,0.872749648548161,0.844992226061295,0.865454197711686,0.879634217199685,0.895794562825445,0.872356243212231,0.840650621789494,NaN,0.873617847968863,NaN,0.841238984795222,NaN
571,0.898416995610308,0.891300808299673,0.87682105442958,0.895862714573648,0.889259297133041,0.901078014859241,0.88875099314247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879577161736988,0.873229038958571,0.846290897257751,0.867477418003575,0.878050857695681,0.895041578128751,0.870826088055341,0.84122870520656,NaN,0.874643766482297,NaN,0.841914266397147,NaN
572,0.897123343922565,0.891056927767665,0.87592320381402,0.896023954790191,0.890458337192933,0.902427194732904,0.890173195783483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879297466152,0.871595842197503,0.847477022217887,0.86707716662153,0.879304413825619,0.897572970274491,0.870953870189015,0.839568162362847,NaN,0.875207201089987,NaN,0.836854378834208,NaN
573,0.896510799674398,0.891502727161753,0.87537263098562,0.894629011355308,0.888629522902049,0.90096555436708,0.88929093437793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.882188577836625,0.870476215578878,0.845395004635576,0.867906686048383,0.87968729618469,0.896214628767965,0.871096817477599,0.839171197575293,NaN,0.874952542737177,NaN,0.832364023900315,NaN
574,0.894634273850511,0.891051119024102,0.87554403492314,0.894618750614253,0.888499464612488,0.900525228286229,0.889354063329368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879653613055778,0.870657953847157,0.844867477073926,0.865054392739835,0.879957954404036,0.89456231441161,0.871069986818914,0.838109369922963,NaN,0.874815086468154,NaN,0.81665262419449,NaN
575,0.895771831165923,0.89091205596924,0.875901885771639,0.894820775120864,0.888664906407295,0.901468079750902,0.889480492778304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881126753964574,0.870039222022779,0.845899004590882,0.867451258366068,0.879137148116563,0.893557235166952,0.871190769650322,0.838479245663321,NaN,0.875871986679964,NaN,0.816139233797504,NaN
576,0.896531942892055,0.890704154968262,0.875894665144383,0.894606334255332,0.888191010861583,0.90074305560874,0.888280099197642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879222445501165,0.872161512391842,0.845749235574377,0.866213184327516,0.880380445283011,0.89531896460519,0.871583358719721,0.837771150569156,NaN,0.876931288573817,NaN,0.817830981140947,NaN
577,0.896585192477264,0.890863591974433,0.876361942879777,0.894773696426622,0.888756364509313,0.901219715079366,0.889205933303371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.882750830342514,0.871994634876622,0.845543983545896,0.865382236388033,0.879428413471264,0.895052024794858,0.872006995976095,0.837198028227592,NaN,0.874082893668787,NaN,0.81818980323283,NaN
578,0.891749660290936,0.890512553128331,0.875869221029285,0.895357265295908,0.888385837483845,0.904752704694675,0.888602863116474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.877364097245774,0.872896595171046,0.84450920781463,0.865354648237899,0.878048270652716,0.89633641490182,0.871044950853117,0.838230483163047,NaN,0.87388339394694,NaN,0.82474513717914,NaN
579,0.892680483922591,0.890402793884276,0.876103633535616,0.89488380538733,0.888416091684889,0.905238793545027,0.888871161160083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879144652931171,0.871259464681227,0.846324784034051,0.867006723092547,0.877180005508061,0.895256742795642,0.868839901435439,0.837250867619069,NaN,0.873172976398117,NaN,0.81721050317649,NaN
